source,target
Paolo_Poli,Compagnia_teatrale
Oroburos,Importo_1000000_1
Oroburos,17_luglio_1969
Oroburos,Verbale_n.222
Oroburos,Stagione_1968-1969
Oroburos,Premio_finale
Oroburos,Sperimentazione_teatrale
Odeon,Importo_6000000_1
Odeon,17_luglio_1969
Odeon,Verbale_n.222
Odeon,Stagione_1968-1969
Odeon,Premio_finale
Odeon,Milano
Odeon,Teatro
Nuovo_Teatro_San_Babila,Importo_10000000_2
Nuovo_Teatro_San_Babila,17_luglio_1969
Nuovo_Teatro_San_Babila,Verbale_n.222
Nuovo_Teatro_San_Babila,Stagione_1968-1969
Nuovo_Teatro_San_Babila,Premio_finale
Nuovo_Teatro_San_Babila,Compagnia_teatrale
Nuovo,Importo_3000000_17
Nuovo,Importo_6000000_3
Nuovo,17_luglio_1969
Nuovo,Verbale_n.222
Nuovo,Stagione_1968-1969
Nuovo,Premio_finale
Nuovo,Verona
Nuovo,Milano
Nuovo,Teatro
Muse,Importo_3000000_14
Muse,17_luglio_1969
Muse,Verbale_n.222
Muse,Stagione_1968-1969
Muse,Premio_finale
Muse,Roma
Muse,Teatro
Manzoni,Importo_5000000_8
Manzoni,17_luglio_1969
Manzoni,Verbale_n.222
Manzoni,Stagione_1968-1969
Manzoni,Premio_finale
Manzoni,Milano
Manzoni,Teatro
Macario,Importo_4000000_3
Macario,17_luglio_1969
Macario,Verbale_n.222
Macario,Stagione_1968-1969
Macario,Premio_finale
Macario,Compagnia_teatrale
Il_Porcospino_II,Importo_200000_5
Il_Porcospino_II,Importo_70000_1
Il_Porcospino_II,17_luglio_1969
Il_Porcospino_II,Verbale_n.222
Il_Porcospino_II,Stagione_1968-1969
Il_Porcospino_II,Integrazione_recite
Il_Porcospino_II,Venezia
Il_Porcospino_II,Bolzano
Il_Porcospino_II,Compagnia_teatrale
Il_Bagaglino,Importo_120000_1
Il_Bagaglino,17_luglio_1969
Il_Bagaglino,Verbale_n.222
Il_Bagaglino,Stagione_1968-1969
Il_Bagaglino,Integrazione_recite
Il_Bagaglino,Venezia
Il_Bagaglino,Compagnia_teatrale
Gruppo_di_E._Torricella,Importo_1500000_2
Gruppo_di_E._Torricella,17_luglio_1969
Gruppo_di_E._Torricella,Verbale_n.222
Gruppo_di_E._Torricella,Stagione_1968-1969
Gruppo_di_E._Torricella,Premio_finale
Gruppo_di_E._Torricella,Sperimentazione_teatrale
Gino_Bramieri,Importo_200000_4
Gino_Bramieri,Importo_300000_1
Gino_Bramieri,17_luglio_1969
Gino_Bramieri,Verbale_n.222
Gino_Bramieri,Stagione_1968-1969
Gino_Bramieri,Integrazione_recite
Gino_Bramieri,Trieste
Gino_Bramieri,Lugano
Gino_Bramieri,Compagnia_teatrale
Gerolamo,Importo_3000000_9
Gerolamo,17_luglio_1969
Gerolamo,Verbale_n.222
Gerolamo,Stagione_1968-1969
Gerolamo,Premio_finale
Gerolamo,Milano
Gerolamo,Teatro
Garinei-Giovannini-Magni,Importo_8000000_3
Garinei-Giovannini-Magni,17_luglio_1969
Garinei-Giovannini-Magni,Verbale_n.222
Garinei-Giovannini-Magni,Stagione_1968-1969
Garinei-Giovannini-Magni,Premio_finale
Garinei-Giovannini-Magni,Roma
Garinei-Giovannini-Magni,Compagnia_di_Commedia_Musicale
Franco_Zeffirelli-Guarnieri-Giannini,Importo_10000000_3
Franco_Zeffirelli-Guarnieri-Giannini,17_luglio_1969
Franco_Zeffirelli-Guarnieri-Giannini,Verbale_n.222
Franco_Zeffirelli-Guarnieri-Giannini,Stagione_1968-1969
Franco_Zeffirelli-Guarnieri-Giannini,Premio_finale
Franco_Zeffirelli-Guarnieri-Giannini,Compagnia_teatrale
Fantoni-Fortunato,Importo_250000_1
Fantoni-Fortunato,17_luglio_1969
Fantoni-Fortunato,Verbale_n.222
Fantoni-Fortunato,Stagione_1968-1969
Fantoni-Fortunato,Integrazione_recite
Fantoni-Fortunato,Bolzano
Fantoni-Fortunato,Compagnia_teatrale
ETI,Importo_25000000_1
ETI,30_ottobre_1969
ETI,Verbale_n.223
ETI,Stagione_1968-1969
ETI,Contributo_integrativo
ETI,Ente_Statale
Eliseo,Importo_5000000_5
Eliseo,17_luglio_1969
Eliseo,Verbale_n.222
Eliseo,Stagione_1968-1969
Eliseo,Premio_finale
Eliseo,Roma
Eliseo,Teatro
Durini,Importo_3000000_13
Durini,17_luglio_1969
Durini,Verbale_n.222
Durini,Stagione_1968-1969
Durini,Premio_finale
Durini,Milano
Durini,Teatro
Dorelli-Spaak,Importo_200000_1
Dorelli-Spaak,17_luglio_1969
Dorelli-Spaak,Verbale_n.222
Dorelli-Spaak,Stagione_1968-1969
Dorelli-Spaak,Integrazione_recite
Dorelli-Spaak,Lugano
Dorelli-Spaak,Compagnia_teatrale
Comunità_teatrale_dell'Emilia-Romagna,Importo_5000000_1
Comunità_teatrale_dell'Emilia-Romagna,Gennaio_1969
Comunità_teatrale_dell'Emilia-Romagna,Appunto
Comunità_teatrale_dell'Emilia-Romagna,Stagione_1968-1969
Comunità_teatrale_dell'Emilia-Romagna,Premio_finale
Comunità_teatrale_dell'Emilia-Romagna,Integrazione_recite
Comunità_teatrale_dell'Emilia-Romagna,Trieste
Comunità_teatrale_dell'Emilia-Romagna,Bolzano
Comunità_teatrale_dell'Emilia-Romagna,Compagnia_teatrale
Compagnie_Gruppo_di_Sperimentazione_Orsoline_15,Importo_1800000_1
Compagnie_Gruppo_di_Sperimentazione_Orsoline_15,17_luglio_1969
Compagnie_Gruppo_di_Sperimentazione_Orsoline_15,Verbale_n.222
Compagnie_Gruppo_di_Sperimentazione_Orsoline_15,Stagione_1968-1969
Compagnie_Gruppo_di_Sperimentazione_Orsoline_15,Premio_finale
Compagnie_Gruppo_di_Sperimentazione_Orsoline_15,Sperimentazione_teatrale
Compagnia_Teatro_San_Babila,Importo_400000_3
Compagnia_Teatro_San_Babila,Importo_400000_2
Compagnia_Teatro_San_Babila,17_luglio_1969
Compagnia_Teatro_San_Babila,Verbale_n.222
Compagnia_Teatro_San_Babila,Stagione_1968-1969
Compagnia_Teatro_San_Babila,Integrazione_recite
Compagnia_Teatro_San_Babila,Venezia
Compagnia_Teatro_San_Babila,Trieste
Compagnia_Teatro_San_Babila,Compagnia_teatrale
Compagnia_Teatro_Esse_di_Napoli,Importo_1500000_1
Compagnia_Teatro_Esse_di_Napoli,17_luglio_1969
Compagnia_Teatro_Esse_di_Napoli,Verbale_n.222
Compagnia_Teatro_Esse_di_Napoli,Stagione_1968-1969
Compagnia_Teatro_Esse_di_Napoli,Premio_finale
Compagnia_Teatro_Esse_di_Napoli,Napoli
Compagnia_Teatro_Esse_di_Napoli,Sperimentazione_teatrale
Compagnia_Raf_Vallone,Importo_150000_3
Compagnia_Raf_Vallone,Importo_11000000_1
Compagnia_Raf_Vallone,17_luglio_1969
Compagnia_Raf_Vallone,Verbale_n.222
Compagnia_Raf_Vallone,Stagione_1968-1969
Compagnia_Raf_Vallone,Premio_finale
Compagnia_Raf_Vallone,Integrazione_recite
Compagnia_Raf_Vallone,Lugano
Compagnia_Raf_Vallone,Compagnia_teatrale
Compagnia_Morelli-Stoppa,Importo_300000_2
Compagnia_Morelli-Stoppa,Importo_20000000_3
Compagnia_Morelli-Stoppa,17_luglio_1969
Compagnia_Morelli-Stoppa,Verbale_n.222
Compagnia_Morelli-Stoppa,Stagione_1968-1969
Compagnia_Morelli-Stoppa,Premio_finale
Compagnia_Morelli-Stoppa,Integrazione_recite
Compagnia_Morelli-Stoppa,Lugano
Compagnia_Morelli-Stoppa,Compagnia_teatrale
Compagnia_Modugno,Importo_20000000_4
Compagnia_Modugno,17_luglio_1969
Compagnia_Modugno,Verbale_n.222
Compagnia_Modugno,Stagione_1968-1969
Compagnia_Modugno,Premio_finale
Compagnia_Modugno,Compagnia_teatrale
Compagnia_Lupo-Valeri,Importo_80000_1
Compagnia_Lupo-Valeri,Importo_220000_2
Compagnia_Lupo-Valeri,Importo_220000_1
Compagnia_Lupo-Valeri,17_luglio_1969
Compagnia_Lupo-Valeri,Verbale_n.222
Compagnia_Lupo-Valeri,Stagione_1968-1969
Compagnia_Lupo-Valeri,Integrazione_recite
Compagnia_Lupo-Valeri,Venezia
Compagnia_Lupo-Valeri,Trieste
Compagnia_Lupo-Valeri,Bolzano
Compagnia_Lupo-Valeri,Compagnia_teatrale
Compagnia_Italiana_di_Prosa_Zeffirelli,Importo_300000_4
Compagnia_Italiana_di_Prosa_Zeffirelli,17_luglio_1969
Compagnia_Italiana_di_Prosa_Zeffirelli,Verbale_n.222
Compagnia_Italiana_di_Prosa_Zeffirelli,Stagione_1968-1969
Compagnia_Italiana_di_Prosa_Zeffirelli,Integrazione_recite
Compagnia_Italiana_di_Prosa_Zeffirelli,Lugano
Compagnia_Italiana_di_Prosa_Zeffirelli,Compagnia_teatrale
Compagnia_Informativa_'65,Importo_1500000_4
Compagnia_Informativa_'65,Importo_3000000_7
Compagnia_Informativa_'65,17_luglio_1969
Compagnia_Informativa_'65,Verbale_n.222
Compagnia_Informativa_'65,Stagione_1968-1969
Compagnia_Informativa_'65,Premio_finale
Compagnia_Informativa_'65,Sperimentazione_teatrale
Compagnia_il_Teatrino_dei_Gufi,Importo_150000_1
Compagnia_il_Teatrino_dei_Gufi,Importo_200000_3
Compagnia_il_Teatrino_dei_Gufi,Importo_200000_2
Compagnia_il_Teatrino_dei_Gufi,17_luglio_1969
Compagnia_il_Teatrino_dei_Gufi,Verbale_n.222
Compagnia_il_Teatrino_dei_Gufi,Stagione_1968-1969
Compagnia_il_Teatrino_dei_Gufi,Integrazione_recite
Compagnia_il_Teatrino_dei_Gufi,Venezia
Compagnia_il_Teatrino_dei_Gufi,Trieste
Compagnia_il_Teatrino_dei_Gufi,Aosta
Compagnia_il_Teatrino_dei_Gufi,Compagnia_teatrale
Compagnia_I_Ruspenti,Importo_3000000_5
Compagnia_I_Ruspenti,17_luglio_1969
Compagnia_I_Ruspenti,Verbale_n.222
Compagnia_I_Ruspenti,Stagione_1968-1969
Compagnia_I_Ruspenti,Premio_finale
Compagnia_I_Ruspenti,Compagnia_teatrale
Compagnia_Gruppo_Tre_G,Importo_200000_7
Compagnia_Gruppo_Tre_G,17_luglio_1969
Compagnia_Gruppo_Tre_G,Verbale_n.222
Compagnia_Gruppo_Tre_G,Stagione_1968-1969
Compagnia_Gruppo_Tre_G,Integrazione_recite
Compagnia_Gruppo_Tre_G,Compagnia_teatro_minore
Compagnia_Gruppo_Teatro_e_Azione_di_Giorgio_Strehler,Importo_20000000_5
Compagnia_Gruppo_Teatro_e_Azione_di_Giorgio_Strehler,17_luglio_1969
Compagnia_Gruppo_Teatro_e_Azione_di_Giorgio_Strehler,Verbale_n.222
Compagnia_Gruppo_Teatro_e_Azione_di_Giorgio_Strehler,Stagione_1968-1969
Compagnia_Gruppo_Teatro_e_Azione_di_Giorgio_Strehler,Manifestazione_Straordinaria
Compagnia_Gruppo_Teatro_e_Azione_di_Giorgio_Strehler,Compagnia_teatrale
Compagnia_Fantoni-Fortuno-Ronconi.Scaccia,Importo_15000000_2
Compagnia_Fantoni-Fortuno-Ronconi.Scaccia,17_luglio_1969
Compagnia_Fantoni-Fortuno-Ronconi.Scaccia,Verbale_n.222
Compagnia_Fantoni-Fortuno-Ronconi.Scaccia,Stagione_1968-1969
Compagnia_Fantoni-Fortuno-Ronconi.Scaccia,Premio_finale
Compagnia_Fantoni-Fortuno-Ronconi.Scaccia,Compagnia_teatrale
Compagnia_Ente_Teatro_Cronaca,Importo_4000000_1
Compagnia_Ente_Teatro_Cronaca,17_luglio_1969
Compagnia_Ente_Teatro_Cronaca,Verbale_n.222
Compagnia_Ente_Teatro_Cronaca,Stagione_1968-1969
Compagnia_Ente_Teatro_Cronaca,Premio_finale
Compagnia_Ente_Teatro_Cronaca,Compagnia_teatrale
Compagnia_di_Gino_Cervi,Importo_4000000_6
Compagnia_di_Gino_Cervi,17_luglio_1969
Compagnia_di_Gino_Cervi,Verbale_n.222
Compagnia_di_Gino_Cervi,Stagione_1968-1969
Compagnia_di_Gino_Cervi,Contributo_straordinario_
Compagnia_di_Gino_Cervi,Compagnia_teatrale
Compagnia_di_Eduardo_De_Filippo_,Importo_20000000_1
Compagnia_di_Eduardo_De_Filippo_,17_luglio_1969
Compagnia_di_Eduardo_De_Filippo_,Verbale_n.222
Compagnia_di_Eduardo_De_Filippo_,Stagione_1968-1969
Compagnia_di_Eduardo_De_Filippo_,Premio_finale
Compagnia_di_Eduardo_De_Filippo_,Compagnia_teatrale
Compagnia_della_Commedia_(Bucciarelli),Importo_5000000_3
Compagnia_della_Commedia_(Bucciarelli),17_luglio_1969
Compagnia_della_Commedia_(Bucciarelli),Verbale_n.222
Compagnia_della_Commedia_(Bucciarelli),Stagione_1968-1969
Compagnia_della_Commedia_(Bucciarelli),Premio_finale
Compagnia_della_Commedia_(Bucciarelli),Sperimentazione_teatrale
Compagnia_del_Teatro_Moderno,Importo_300000_6
Compagnia_del_Teatro_Moderno,30_ottobre_1969
Compagnia_del_Teatro_Moderno,Verbale_n.223
Compagnia_del_Teatro_Moderno,Stagione_1968-1969
Compagnia_del_Teatro_Moderno,Contributo_straordinario_
Compagnia_del_Teatro_Moderno,Compagnia_teatrale
Compagnia_del_Teatro_di_Roma_(Checco_Durante),Importo_3000000_6
Compagnia_del_Teatro_di_Roma_(Checco_Durante),17_luglio_1969
Compagnia_del_Teatro_di_Roma_(Checco_Durante),Verbale_n.222
Compagnia_del_Teatro_di_Roma_(Checco_Durante),Stagione_1968-1969
Compagnia_del_Teatro_di_Roma_(Checco_Durante),Premio_finale
Compagnia_del_Teatro_di_Roma_(Checco_Durante),Compagnia_teatrale
Compagnia_del_Porcospino_II,Importo_4000000_5
Compagnia_del_Porcospino_II,17_luglio_1969
Compagnia_del_Porcospino_II,Verbale_n.222
Compagnia_del_Porcospino_II,Stagione_1968-1969
Compagnia_del_Porcospino_II,Premio_finale
Compagnia_del_Porcospino_II,Compagnia_teatrale
Compagnia_del_Dramma_Italiano,Importo_300000_3
Compagnia_del_Dramma_Italiano,Importo_3000000_4
Compagnia_del_Dramma_Italiano,17_luglio_1969
Compagnia_del_Dramma_Italiano,Verbale_n.222
Compagnia_del_Dramma_Italiano,Stagione_1968-1969
Compagnia_del_Dramma_Italiano,Premio_finale
Compagnia_del_Dramma_Italiano,Integrazione_recite
Compagnia_del_Dramma_Italiano,Venezia
Compagnia_del_Dramma_Italiano,Compagnia_teatrale
Compagnia_dei_Quattro,Importo_200000_6
Compagnia_dei_Quattro,Importo_400000_1
Compagnia_dei_Quattro,Importo_20000000_2
Compagnia_dei_Quattro,17_luglio_1969
Compagnia_dei_Quattro,Verbale_n.222
Compagnia_dei_Quattro,Stagione_1968-1969
Compagnia_dei_Quattro,Premio_finale
Compagnia_dei_Quattro,Integrazione_recite
Compagnia_dei_Quattro,Venezia
Compagnia_dei_Quattro,Trieste
Compagnia_dei_Quattro,Lugano
Compagnia_dei_Quattro,Bolzano
Compagnia_dei_Quattro,Compagnia_teatrale
Compagnia_De_Lullo-Falk-Valli-Albani,Importo_15000000_1
Compagnia_De_Lullo-Falk-Valli-Albani,17_luglio_1969
Compagnia_De_Lullo-Falk-Valli-Albani,Verbale_n.222
Compagnia_De_Lullo-Falk-Valli-Albani,Stagione_1968-1969
Compagnia_De_Lullo-Falk-Valli-Albani,Premio_finale
Compagnia_De_Lullo-Falk-Valli-Albani,Compagnia_teatrale
Compagnia_Cristiano_e_Isabella,Importo_1500000_3
Compagnia_Cristiano_e_Isabella,17_luglio_1969
Compagnia_Cristiano_e_Isabella,Verbale_n.222
Compagnia_Cristiano_e_Isabella,Stagione_1968-1969
Compagnia_Cristiano_e_Isabella,Premio_finale
Compagnia_Cristiano_e_Isabella,Sperimentazione_teatrale
Compagnia_Bax-Bellei-Bussolino,Importo_5000000_2
Compagnia_Bax-Bellei-Bussolino,17_luglio_1969
Compagnia_Bax-Bellei-Bussolino,Verbale_n.222
Compagnia_Bax-Bellei-Bussolino,Stagione_1968-1969
Compagnia_Bax-Bellei-Bussolino,Premio_finale
Compagnia_Bax-Bellei-Bussolino,Compagnia_teatrale
Compagnia_Bax-Bellei,Importo_100000_1
Compagnia_Bax-Bellei,Importo_250000_2
Compagnia_Bax-Bellei,17_luglio_1969
Compagnia_Bax-Bellei,Verbale_n.222
Compagnia_Bax-Bellei,Stagione_1968-1969
Compagnia_Bax-Bellei,Integrazione_recite
Compagnia_Bax-Bellei,Venezia
Compagnia_Bax-Bellei,Bolzano
Compagnia_Bax-Bellei,Compagnia_teatrale
Comp._Del_Teatro_Italiano_con_Peppino_De_Filippo_,Importo_8000000_1
Comp._Del_Teatro_Italiano_con_Peppino_De_Filippo_,17_luglio_1969
Comp._Del_Teatro_Italiano_con_Peppino_De_Filippo_,Verbale_n.222
Comp._Del_Teatro_Italiano_con_Peppino_De_Filippo_,Stagione_1968-1969
Comp._Del_Teatro_Italiano_con_Peppino_De_Filippo_,Premio_finale
Comp._Del_Teatro_Italiano_con_Peppino_De_Filippo_,Compagnia_teatrale
Comapgnia_il_Triennio,Importo_300000_5
Comapgnia_il_Triennio,17_luglio_1969
Comapgnia_il_Triennio,Verbale_n.222
Comapgnia_il_Triennio,Stagione_1968-1969
Comapgnia_il_Triennio,Integrazione_recite
Comapgnia_il_Triennio,Venezia
Comapgnia_il_Triennio,Compagnia_teatrale
Centro_Attori_Milano,Importo_150000_2
Centro_Attori_Milano,17_luglio_1969
Centro_Attori_Milano,Verbale_n.222
Centro_Attori_Milano,Stagione_1968-1969
Centro_Attori_Milano,Integrazione_recite
Centro_Attori_Milano,Venezia
Centro_Attori_Milano,Compagnia_teatrale
Centrale,Importo_3000000_12
Centrale,17_luglio_1969
Centrale,Verbale_n.222
Centrale,Stagione_1968-1969
Centrale,Premio_finale
Centrale,Roma
Centrale,Teatro
Carignano,Importo_5000000_6
Carignano,17_luglio_1969
Carignano,Verbale_n.222
Carignano,Stagione_1968-1969
Carignano,Premio_finale
Carignano,Torino
Carignano,Teatro
Biondo,Importo_3000000_16
Biondo,17_luglio_1969
Biondo,Verbale_n.222
Biondo,Stagione_1968-1969
Biondo,Premio_finale
Biondo,Palermo
Biondo,Teatro
Angelicum,Importo_7000000_1
Angelicum,29_ottobre_1979
Angelicum,Appunto
Angelicum,Stagione_1968-1969
Angelicum,Premio_finale
Angelicum,Integrazioni
Angelicum,Milano
Angelicum,Teatro_ragazzi
Alfieri,Importo_5000000_7
Alfieri,17_luglio_1969
Alfieri,Verbale_n.222
Alfieri,Stagione_1968-1969
Alfieri,Premio_finale
Alfieri,Torino
Alfieri,Teatro
